"name","edition","proddate","idno","cntry","c2weight","w6itq1","w6itq2","w6itq3","w6itq4","w6itq5","w6itq6","w6itq7","w6itq8","w6itq9","w6itq10","w6itq11","w6itq12","w6itq13","w6itq14","w6itq15","w6itq16","w6itq17","w6itq18","w6itq19","w6itq20","w6itq21","w6itq22","w6itq23","w6itq24","w6itq25","w6itq26","w6itq27","w6itq28","w6itq29","w6itq30","w6itq31","w6itq32","w6itq33","w6itq34","w6itq35","w6itq36","w6itq37","w6itq38","w6itq39","w6itq40","w6itq41","w6itq42","w6itq43","w6itq44","w6itq45","w6itq46","w6itq47","w6itq48","w6itq49","w6itq50","w6itq51","w6itq52","w6itq53_1","w6itq53_2","w6itq53_3","w6itq53_4","w6itq53_5","w6itq53_6","w6itq54","w6itq55","survlng","inwds","inwde","intdur","lastansw","surveycomp","fdwrkinc","uagent","device","gndr","agea","eduyrs","eisced","netusoft","mnactic","hincfel","hinctnta","mode","region"
"CRON2W6_IT_e01","1.0","11.07.2023",20275,"IT",0.2957208,1,2,8,8,1,6,5,6,6,6,4,2,2,2,4,3,4,4,2,1,1,1,1,3,3,4,4,3,1,2,3,3,3,3,3,3,3,2,2,1,5,3,6,0,8,8,6,10,10,10,10,3,3,3,3,3,3,3,2,2,"ITA",2023-02-23 10:29:57,2023-02-23 10:39:31,574,"w6itq55",100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36",2,1,58,19,6,5,1,2,6,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",20297,"IT",0.4907923,4,6,8,8,2,4,3,5,5,6,4,2,1,1,3,3,2,2,2,3,4,2,2,4,3,3,3,2,1,1,3,4,1,2,4,2,1,9,8,1,4,2,7,6,7,8,9,8,9,8,9,2,4,1,5,2,2,5,3,1,"ITA",2023-02-22 15:11:41,2023-02-22 15:19:55,494,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,1,52,14,5,5,1,2,7,1,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",20362,"IT",4.1071267,1,4,3,3,5,1,1,3,4,5,4,2,2,1,2,5,3,4,2,3,2,2,2,2,3,3,2,2,1,3,3,2,3,4,3,4,2,3,1,6,5,1,4,3,6,5,8,8,5,5,7,2,4,1,4,1,4,5,3,1,"ITA",2023-02-23 10:12:19,2023-02-23 10:31:45,1166,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,1,73,8,2,4,6,2,88,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",20484,"IT",0.3221875,2,6,5,5,1,4,1,6,6,6,4,1,1,1,3,2,2,3,3,3,5,2,2,2,3,3,3,1,1,1,3,4,3,3,1,1,1,8,10,2,5,3,7,4,3,2,2,7,8,10,10,3,3,1,3,3,2,4,3,2,"ITA",2023-02-21 08:53:18,2023-02-21 13:53:30,18012,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,1,29,19,7,8,1,2,6,1,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",20595,"IT",0.50435805,8,6,99,99,4,99,99,99,99,99,3,2,2,1,2,1,4,5,1,1,4,2,3,1,3,1,1,3,1,1,4,4,3,3,2,2,2,9,4,1,5,2,8,6,7,8,7,9,10,10,8,3,5,2,5,3,2,3,1,2,"ITA",2023-02-22 20:04:20,2023-02-22 20:19:20,900,"w6itq55",86,1,"Mozilla/5.0 (Linux; Android 10; motorola one fusion+) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,1,56,13,4,5,1,1,77,1,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",20691,"IT",2.451741,8,6,8,8,3,3,3,3,3,3,4,2,1,1,2,5,4,4,2,3,2,2,3,3,3,2,2,1,1,1,1,1,3,3,3,3,1,0,0,1,5,5,5,2,1,4,4,10,10,10,10,2,2,1,2,2,2,4,3,2,"ITA",2023-02-22 10:32:41,2023-02-22 10:43:01,620,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 12; M2101K6G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,1,26,13,4,5,3,3,88,1,"ITG"
"CRON2W6_IT_e01","1.0","11.07.2023",20770,"IT",0.6926239,4,6,8,8,4,1,1,7,7,7,4,2,1,1,3,2,3,3,2,2,4,3,2,3,3,3,3,1,1,1,2,2,3,3,3,3,3,7,8,6,5,4,6,6,7,7,6,8,8,7,8,3,2,2,4,3,2,4,2,2,"ITA",2023-02-23 05:23:14,2023-02-23 05:31:20,486,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A307FN) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36",1,2,45,15,7,5,1,2,4,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",20785,"IT",1.016089,2,6,6,8,5,5,6,99,99,7,4,1,1,9,4,5,1,2,2,5,5,5,2,3,4,1,1,3,1,1,3,3,2,2,4,2,2,7,5,4,5,5,5,3,5,8,9,10,10,7,9,3,2,3,4,3,2,3,2,2,"ITA",2023-03-16 06:56:33,2023-03-16 07:03:39,426,"w6itq55",96,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",1,2,22,16,4,5,2,1,9,1,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",20795,"IT",0.5915241,6,4,7,7,3,5,4,5,6,6,4,1,1,1,2,5,4,4,2,2,4,2,2,4,4,4,3,3,2,2,4,3,1,1,2,1,1,0,6,4,5,5,4,7,9,6,2,8,8,10,10,3,4,1,4,2,4,4,1,1,"ITA",2023-02-22 12:55:48,2023-02-22 13:04:30,522,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A528B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36",1,1,24,18,7,5,3,1,8,1,"ITG"
"CRON2W6_IT_e01","1.0","11.07.2023",21196,"IT",0.42183244,6,5,5,4,2,2,2,5,5,3,4,2,1,1,2,5,4,4,3,3,3,3,4,4,3,4,3,1,1,1,2,2,4,4,3,2,3,6,7,2,2,2,7,8,7,6,8,8,8,9,10,3,2,2,4,2,1,5,3,1,"ITA",2023-02-27 17:56:56,2023-02-27 18:04:43,467,"w6itq55",100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2,2,54,17,7,5,3,3,88,1,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",21336,"IT",1.0494219,1,8,8,8,6,7,99,7,7,7,4,2,2,2,3,9,5,5,4,3,3,3,1,2,4,2,3,3,3,3,3,3,3,3,3,3,3,6,7,3,4,3,5,5,6,6,5,7,7,8,8,3,3,3,3,3,2,5,3,2,"ITA",2023-02-22 10:41:39,2023-02-23 08:45:27,79428,"w6itq55",98,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",1,1,25,13,4,4,2,1,7,2,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",21434,"IT",0.33238184,4,2,8,8,2,2,1,4,5,4,4,2,1,1,3,1,2,2,4,2,4,4,2,3,3,4,3,2,2,2,3,3,2,2,1,1,1,10,9,3,4,2,9,6,7,7,8,8,8,6,8,3,2,2,5,3,4,5,2,1,"ITA",2023-02-23 08:04:35,2023-02-25 15:45:02,200427,"w6itq55",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",1,1,69,21,7,5,6,1,77,1,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",21468,"IT",1.501411,8,4,7,7,6,2,2,4,4,4,1,1,2,1,1,2,2,1,1,5,4,4,4,4,3,3,4,1,1,1,3,2,2,2,2,3,3,7,7,1,5,5,9,8,6,6,9,7,7,6,7,1,2,3,5,3,3,5,2,2,"ITA",2023-02-24 13:00:48,2023-02-24 13:04:08,200,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,1,44,16,4,5,3,2,2,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",21491,"IT",0.71533215,6,5,5,5,4,99,99,99,99,99,3,3,2,2,3,4,4,4,2,2,3,1,2,3,2,3,2,1,1,3,4,3,2,3,2,3,2,7,4,1,4,3,8,7,3,9,8,8,8,7,7,2,1,1,4,1,1,4,3,9,"ITA",2023-03-05 19:43:09,2023-03-05 19:57:57,888,"w6itq54",88,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,2,54,13,4,5,1,2,77,1,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",21525,"IT",2.4407048,1,3,2,2,5,5,5,5,5,5,3,2,1,1,2,3,4,5,4,4,2,2,1,3,3,3,3,2,2,3,3,3,3,3,3,2,2,5,4,5,5,4,6,5,7,7,7,6,7,6,7,2,1,1,4,3,2,4,2,2,"ITA",2023-03-21 16:07:07,2023-03-21 16:17:11,604,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A307FN) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36",1,1,50,11,3,5,1,2,6,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",21581,"IT",0.76864237,9,66,5,5,2,3,2,7,7,7,4,1,1,1,4,5,4,5,3,3,2,2,2,2,4,4,4,2,1,1,2,2,2,3,2,2,2,1,7,5,5,5,5,5,7,7,9,8,4,10,10,2,2,1,4,1,1,5,3,2,"ITA",2023-03-01 12:20:46,2023-03-01 13:07:21,2795,"w6itq55",100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,2,22,14,4,5,2,1,6,2,"ITG"
"CRON2W6_IT_e01","1.0","11.07.2023",21637,"IT",0.67972404,4,6,5,5,1,1,3,5,6,6,4,1,1,1,3,2,1,1,1,5,5,3,3,3,4,1,4,2,1,2,3,3,1,3,1,2,2,0,3,5,5,5,2,5,8,9,9,0,4,8,6,1,4,4,5,5,4,5,3,2,"ITA",2023-02-23 15:24:40,2023-02-23 15:34:26,586,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0",2,1,27,24,6,5,1,2,2,2,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",22001,"IT",0.4328813,5,1,5,99,3,99,2,3,5,3,3,3,2,1,3,4,4,4,2,4,3,2,2,2,3,2,3,2,2,1,4,3,2,2,3,2,2,8,4,4,5,4,7,6,7,8,8,9,9,9,9,2,3,1,4,2,1,5,3,2,"ITA",2023-02-22 10:30:30,2023-02-27 15:59:17,451727,"w6itq55",96,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,1,53,19,7,5,1,1,6,2,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",22122,"IT",0.27275532,4,1,8,8,6,99,99,99,99,99,4,3,1,1,4,9,2,2,2,2,4,2,2,4,4,4,3,2,1,9,4,4,2,2,99,2,2,8,8,3,5,5,7,8,8,9,7,8,8,8,8,2,3,2,4,1,2,4,2,1,"ITA",2023-03-08 15:22:13,2023-03-08 15:41:00,1127,"w6itq55",86,1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A528B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36",1,1,60,13,5,4,1,2,3,1,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",22140,"IT",0.3251667,3,6,5,5,1,2,2,6,6,6,4,1,1,1,2,1,2,4,1,4,4,2,1,3,2,2,3,3,1,3,4,3,1,1,4,1,1,3,7,3,4,4,7,6,8,7,8,10,10,7,9,3,5,4,5,4,4,5,2,1,"ITA",2023-02-22 16:18:30,2023-02-22 16:31:38,788,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,1,34,18,6,5,1,2,77,2,"ITG"
"CRON2W6_IT_e01","1.0","11.07.2023",22197,"IT",0.6926239,1,2,8,8,4,5,2,6,4,99,4,2,2,2,3,4,2,2,2,4,3,3,3,3,2,4,3,1,1,1,3,4,5,5,3,1,2,4,2,4,5,3,6,7,8,1,1,9,8,8,9,3,2,2,5,2,1,4,2,2,"ITA",2023-02-22 14:49:01,2023-02-22 14:55:13,372,"w6itq55",98,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,2,44,21,7,5,1,1,10,2,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",22319,"IT",0.438611,1,2,8,8,4,2,3,4,5,5,4,2,2,1,3,2,2,2,2,3,5,2,1,4,3,4,3,2,1,1,2,3,2,2,4,1,1,7,4,2,4,4,5,4,7,6,7,10,10,7,10,2,2,2,2,2,2,2,2,1,"ITA",2023-02-24 14:17:51,2023-02-24 14:27:12,561,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 6.0.1; SM-A500FU) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36",1,2,50,20,7,3,1,2,88,1,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",22370,"IT",1.9684508,6,1,8,8,5,7,5,7,7,4,3,2,2,2,3,4,2,2,4,2,4,2,2,3,3,2,2,2,1,1,3,2,2,3,4,2,2,6,8,2,5,4,3,2,5,4,7,8,7,7,8,3,2,2,4,1,1,2,2,1,"ITA",2023-02-22 20:47:36,2023-02-22 20:58:21,645,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A526B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36",1,2,48,13,4,5,4,2,2,2,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",22435,"IT",0.39499354,1,6,6,6,3,1,2,6,7,5,4,2,1,1,3,3,3,3,3,3,1,2,3,4,4,3,4,2,1,1,1,4,2,2,3,2,2,10,6,3,2,2,0,0,5,8,8,10,10,8,10,3,3,2,5,3,2,3,2,2,"ITA",2023-03-01 16:02:25,2023-03-01 16:16:02,817,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 12; SM-N975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,1,65,13,4,5,9,2,6,1,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",22461,"IT",0.3735142,6,3,3,2,1,4,4,2,4,4,3,2,2,2,3,3,3,2,2,4,3,3,3,1,2,3,4,2,2,2,5,5,3,5,4,4,5,7,3,1,4,3,7,9,7,3,3,5,10,9,9,2,9,3,4,4,2,4,3,2,"ITA",2023-03-01 19:01:26,2023-03-20 16:28:21,1632415,"w6itq55",98,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,1,49,22,7,5,1,1,5,1,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",22539,"IT",0.81105214,8,3,3,3,5,5,4,6,5,5,3,2,2,1,2,5,5,5,5,3,3,3,2,3,3,4,2,1,1,1,3,1,4,2,4,4,3,0,0,4,4,3,3,5,0,4,9,5,6,10,10,1,3,2,5,3,5,5,2,1,"ITA",2023-02-24 04:03:40,2023-02-24 04:15:17,697,"w6itq55",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1",1,2,22,15,4,5,1,3,1,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",22810,"IT",0.792185,1,5,5,5,6,5,5,4,3,3,4,2,1,1,2,3,2,3,3,2,3,1,2,3,3,3,3,2,3,3,4,4,2,2,3,2,2,8,7,2,5,4,9,6,8,9,10,9,9,9,9,3,4,3,5,4,3,4,1,2,"ITA",2023-02-23 14:45:17,2023-02-23 15:03:03,1066,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 7.1.1; SAMSUNG SM-J510FN) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36",1,1,52,14,4,5,1,2,5,2,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",22811,"IT",1.3939075,3,4,5,5,3,3,3,7,7,7,4,1,1,1,3,2,5,5,2,2,5,1,2,4,4,2,2,2,1,1,3,3,3,4,1,1,1,10,10,4,5,1,5,5,7,9,9,10,10,9,10,3,3,3,5,3,3,5,2,1,"ITA",2023-02-22 12:04:50,2023-02-22 12:30:54,1564,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 12; CPH2273) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",1,2,56,8,2,5,1,2,5,1,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",22898,"IT",2.0467737,4,1,3,3,1,99,99,99,99,99,4,2,1,1,3,1,3,5,4,1,4,1,2,3,3,2,2,2,1,1,4,2,2,99,2,2,2,8,5,1,5,3,7,1,7,2,10,10,10,10,10,4,4,4,4,4,4,4,2,2,"ITA",2023-02-23 09:14:55,2023-02-23 09:36:26,1291,"w6itq55",88,1,"Mozilla/5.0 (Linux; Android 11; SM-A105FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,2,73,8,2,1,6,1,77,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",23041,"IT",0.661007,1,6,6,6,4,4,4,99,7,99,4,2,2,2,3,9,2,3,3,4,4,3,1,3,3,1,3,2,1,3,1,3,4,5,4,3,2,0,0,1,4,3,0,2,9,7,5,8,8,8,7,4,2,2,5,2,1,3,3,2,"ITA",2023-02-22 11:46:19,2023-02-22 12:08:24,1325,"w6itq55",96,1,"Mozilla/5.0 (Linux; Android 13; SM-S906B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,1,71,16,4,5,6,1,8,1,"ITG"
"CRON2W6_IT_e01","1.0","11.07.2023",23400,"IT",0.8533487,1,4,8,8,4,3,5,4,3,3,3,2,1,1,3,1,2,3,4,3,4,2,2,4,4,3,3,1,1,1,4,3,3,3,3,3,2,10,4,4,4,4,9,7,6,6,8,7,7,7,8,2,1,1,4,1,1,4,2,9,"ITA",2023-02-23 16:20:26,2023-02-23 16:31:40,674,"w6itq54",98,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Safari/605.1.15",2,2,66,13,4,5,8,3,3,1,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",23446,"IT",0.8426123,8,1,7,7,6,4,6,7,7,7,4,1,1,1,3,3,3,4,2,1,1,2,2,3,3,4,3,2,1,1,4,3,3,4,4,2,2,10,6,4,4,3,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,"ITA",2023-03-01 16:06:05,2023-03-09 02:45:17,643152,"w6itq42",64,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,2,43,13,4,5,1,1,6,1,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",23484,"IT",0.74390465,5,3,5,8,1,4,3,4,4,3,4,2,1,1,3,1,2,2,2,3,4,4,2,3,3,3,3,2,3,1,4,4,2,2,3,2,2,3,5,1,5,4,9,9,8,8,9,10,10,9,10,2,2,2,5,2,2,5,2,2,"ITA",2023-02-24 12:41:20,2023-02-24 12:53:58,758,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.50",2,1,49,14,4,5,1,1,9,2,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",23550,"IT",1.6164961,2,1,6,6,3,3,5,5,5,5,3,2,2,2,2,1,3,3,3,3,3,3,4,3,3,3,3,2,2,2,3,3,2,2,2,1,1,1,8,3,4,4,3,6,6,8,8,9,9,8,8,3,3,3,4,3,3,4,2,2,"ITA",2023-03-01 16:02:12,2023-03-01 16:35:27,1995,"w6itq55",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",1,2,28,16,6,5,2,1,9,2,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",23657,"IT",0.47869745,4,6,8,4,2,3,3,5,6,4,3,3,2,1,3,3,4,2,3,2,4,3,2,3,2,4,3,2,1,2,2,2,1,1,3,1,1,8,2,3,4,1,7,7,8,5,9,10,10,10,10,3,3,1,5,3,1,5,2,2,"ITA",2023-03-08 11:34:40,2023-03-08 11:45:44,664,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 9; CPH1907) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,1,49,18,7,5,1,1,77,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",23730,"IT",1.1442837,1,8,8,8,4,4,4,4,4,4,2,3,3,3,3,1,4,4,4,3,3,3,3,1,2,2,3,2,3,3,3,3,3,5,3,3,3,10,0,1,5,1,10,0,99,10,10,10,10,10,10,2,5,4,5,5,4,5,2,2,"ITA",2023-02-24 16:34:17,2023-02-24 16:48:27,850,"w6itq55",98,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0",2,1,75,10,3,5,1,1,88,1,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",23786,"IT",0.5631069,4,2,8,8,6,4,99,1,1,7,4,2,1,1,3,5,2,2,2,4,5,3,3,3,3,3,3,2,2,2,3,2,3,3,3,1,1,3,1,3,3,4,8,7,8,8,7,9,10,8,8,3,3,1,5,4,2,5,2,2,"ITA",2023-03-15 21:35:43,2023-03-15 21:41:42,359,"w6itq55",98,1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S901B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36",1,1,32,21,7,5,1,1,10,1,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",23813,"IT",0.68224347,6,5,8,3,6,1,99,99,99,99,3,1,1,1,4,2,3,5,3,2,3,1,2,4,4,3,3,1,1,1,3,1,2,2,2,1,1,5,0,1,5,1,7,0,9,8,9,10,10,8,10,3,1,1,5,4,2,5,2,2,"ITA",2023-02-22 23:08:37,2023-02-22 23:17:47,550,"w6itq55",92,1,"Mozilla/5.0 (Linux; Android 12; CPH2211) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,2,29,11,4,5,1,2,3,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",23924,"IT",0.66966295,6,8,3,6,6,3,4,6,6,7,3,2,1,1,3,3,4,4,5,2,4,1,5,2,3,3,3,1,1,1,4,2,3,3,4,4,3,5,0,2,4,4,2,2,3,4,5,7,7,6,7,2,3,1,5,1,1,5,2,2,"ITA",2023-03-01 22:44:31,2023-03-01 22:53:21,530,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A202F/A202FXXS3BUC1) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36",1,1,45,13,5,5,1,2,3,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",23943,"IT",0.30881512,1,4,6,6,4,5,2,3,2,4,4,2,2,2,3,4,2,2,2,2,4,2,2,3,3,4,4,2,1,2,4,2,2,4,4,2,2,10,7,3,5,5,9,9,8,5,4,9,9,7,8,2,1,1,1,1,1,3,3,1,"ITA",2023-02-26 21:10:34,2023-02-26 21:24:55,861,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A326B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.2 Chrome/83.0.4103.106 Mobile Safari/537.36",1,1,60,18,7,5,1,2,6,2,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",24092,"IT",0.22496676,6,4,6,4,4,4,99,99,99,99,3,2,2,2,2,9,2,2,2,4,4,4,2,3,3,3,3,2,2,2,4,4,2,1,3,3,2,6,3,4,5,3,8,5,8,8,8,8,9,8,8,3,3,2,4,2,3,3,2,1,"ITA",2023-02-22 12:08:08,2023-02-22 12:20:13,725,"w6itq55",92,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0",2,1,65,17,7,5,1,1,10,2,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",24120,"IT",0.70099854,6,5,8,8,4,2,1,4,5,4,4,2,2,1,3,3,2,3,2,3,4,3,2,3,3,3,3,1,1,3,5,4,4,4,3,3,3,8,2,3,5,5,5,5,6,8,9,10,10,10,10,3,4,4,5,4,3,5,3,2,"ITA",2023-02-22 13:13:12,2023-02-22 13:28:40,928,"w6itq55",100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",2,1,54,14,4,5,1,2,77,2,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",24127,"IT",0.70153356,6,5,8,8,99,99,99,99,99,99,4,2,1,1,4,2,5,5,5,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,0,0,5,3,1,5,99,5,5,5,5,5,10,10,3,1,1,5,1,1,5,2,2,"ITA",2023-02-21 21:21:20,2023-02-21 21:28:03,403,"w6itq55",86,1,"Mozilla/5.0 (Linux; Android 13; CPH2343) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,1,25,13,4,1,1,2,3,1,"ITC"
